figure_id,x_value,x_label,x_unit,runs_per_setting,valid_runs,reach_rate_90,t90_avg_h,t90_std_h,t90_uA_h,reach_rate_95,t95_avg_h,t95_std_h,t95_uA_h,reach_rate_99,t99_avg_h,t99_std_h,t99_uA_h,fail_reason_counts
18,10.0,Target Speed,km/h,5,5,1.0,64.63799999999617,0.004472135955001867,0.002000000000001023,1.0,67.09399999999741,0.005477225575054463,0.0024494897427844308,1.0,153.38600000000548,0.015165750888089309,0.0067823299831191,
18,15.0,Target Speed,km/h,5,5,1.0,64.84199999999628,0.004472135955001867,0.002000000000001023,1.0,67.32199999999753,0.004472135955001867,0.002000000000001023,1.0,152.78000000000603,0.01224744871390475,0.005477225575046679,
18,20.0,Target Speed,km/h,5,5,1.0,65.18399999999644,0.005477225575054464,0.002449489742784431,1.0,67.55799999999766,0.004472135955001867,0.002000000000001023,1.0,152.40000000000637,0.01732050807567302,0.007745966692407787,
18,25.0,Target Speed,km/h,5,5,1.0,65.38599999999653,0.005477225575054463,0.0024494897427844308,1.0,67.80199999999779,0.004472135955001867,0.002000000000001023,1.0,152.0460000000067,0.015165750888089309,0.0067823299831191,
18,30.0,Target Speed,km/h,5,5,1.0,65.60199999999666,0.004472135955001867,0.002000000000001023,1.0,68.70799999999824,0.01643167672516339,0.007348469228353294,1.0,151.28200000000737,0.01923538406165385,0.008602325267034803,
18,35.0,Target Speed,km/h,5,5,1.0,65.81999999999677,0.0,0.0,1.0,71.69199999999977,0.02387467277263886,0.010677078252036773,1.0,150.73200000000787,0.035637059362378515,0.015937377450494734,
18,40.0,Target Speed,km/h,5,5,1.0,66.04799999999689,0.004472135955001867,0.002000000000001023,1.0,74.11600000000101,0.035777087640014936,0.016000000000008185,1.0,150.35000000000824,0.015811388300827515,0.007071067811859043,
18,45.0,Target Speed,km/h,5,5,1.0,66.281999999997,0.004472135955001867,0.002000000000001023,1.0,76.20400000000208,0.02792848008755217,0.012489995996803185,1.0,150.10800000000845,0.020493901531900557,0.009165151389903344,
18,50.0,Target Speed,km/h,5,5,1.0,66.52799999999714,0.004472135955001867,0.002000000000001023,1.0,78.22000000000311,0.024494897427844314,0.010954451150108926,1.0,149.9440000000086,0.025099800795999442,0.011224972160311616,
