run_dir,strategy,partition_id,partition_mode,x_split_km,repeat_id,t90_h,t95_h,t99_h,run_end_h
20260405_160753_59764_8156,strip_markov_dynamic,equal_width_153,equal_width,153.0,1,16.080000,19.110000,22.840000,30.090000
